video_id,category_1,category_2,rank,task_id
BQLnIOgB6Sg,Hobbies and Crafts,Crafts,26,86034
5jJULtoFbqc,Hobbies and Crafts,Crafts,109,24922
pGNoQqBn7eQ,Hobbies and Crafts,Crafts,126,44235
pMEiyKZ4H4g,Hobbies and Crafts,Collecting,104,33840
Iwg9C2zi_FE,Food and Entertaining,Recipes,162,30231
Vr3uP_Comso,Hobbies and Crafts,Crafts,79,69743
uFP2jKxjIwo,Food and Entertaining,,36,2948
dWRDOdlY7X8,Home and Garden,Home Improvements and Repairs,129,106991
S9zsauhz7rU,Hobbies and Crafts,Crafts,143,48314
mdkoYyoqYrk,Food and Entertaining,Drinks,124,23535
rEwxbrWSUmE,Food and Entertaining,Recipes,115,11489
6eG1WakeZr8,Hobbies and Crafts,Woodworking,104,32291
CZsvNfkWAlI,Home and Garden,Home Improvements and Repairs,39,93003
5dXIendbydk,Home and Garden,Home Improvements and Repairs,34,5898
OsmYxoJrZS4,Food and Entertaining,Food Preparation,100,67143
ncz-L_zxHWk,Food and Entertaining,Recipes,37,50935
KxQlXUroLHk,Sports and Fitness,Outdoor Recreation,123,92638
q-VcUYMwTjY,Hobbies and Crafts,Crafts,194,34863
i6VePRNqTuM,Food and Entertaining,Drinks,64,72985
8V5eBOz19O4,Food and Entertaining,Holiday Cooking,2,21013
9f2dJ2fFBb0,Home and Garden,Gardening,19,89998
5VkacqWgeXI,Home and Garden,Home Improvements and Repairs,16,47235
c1_wBpt0InY,Pets and Animals,Small and Furry,33,62731
pt_u6tjKQOs,Home and Garden,Housekeeping,58,78986
SJ2uU0IsZcM,Hobbies and Crafts,Crafts,4,47874
AeOABf-Gk3o,Holidays and Traditions,Christmas,2,120062
H5mt-Dc80xk,Cars & Other Vehicles,Motorcycles,164,64262
s2ofK8OOXY4,Home and Garden,Housekeeping,143,21835
pRgYWfhcZIc,Health,Emotional Health,14,223
aWiQIVEv-7M,Food and Entertaining,Recipes,47,12076
2tsaxxX7PM0,Arts and Entertainment,Music,133,115236
_Eyrh9LbARM,Home and Garden,Home Improvements and Repairs,36,73469
lk_mmVCPn-E,Food and Entertaining,Recipes,72,63403
3Ji7xCtI7HU,Hobbies and Crafts,Crafts,100,45436
RyuFmR5rm34,Cars & Other Vehicles,Driving Techniques,97,2335
UreRKH9jv5c,Food and Entertaining,Food Preparation,89,68708
SjK2XlNE39Q,Hobbies and Crafts,Crafts,42,123320
UqCnzdhUl1I,Food and Entertaining,Recipes,10,16696
U4ckifrxs3k,Food and Entertaining,Recipes,51,102553
LehPeiTSmAw,Home and Garden,Housekeeping,62,67191
ABH_qoRIg38,Food and Entertaining,Holiday Cooking,15,106072
JudJjnM5Kd4,Food and Entertaining,Recipes,79,82283
ndPZP9jBpbQ,Food and Entertaining,Recipes,33,114878
NknTV6l2Baw,Hobbies and Crafts,Woodworking,36,10933
stPHdvEOQNY,Food and Entertaining,Recipes,35,68278
ehCiBrfb5Z4,Home and Garden,Landscaping and Outdoor Building,117,92087
Jb1MRu81UYw,Hobbies and Crafts,Toys,41,78509
WVj4N30vioI,Food and Entertaining,Recipes,70,102699
5ausKEls_-U,Sports and Fitness,Outdoor Recreation,14,60196
nTzvsbiOeZk,Food and Entertaining,Drinks,190,53189
ewkpxyqGkxM,Food and Entertaining,Drinks,46,95768
EKH3YI93dNc,Home and Garden,Gardening,4,83191
jxn4JxEzJRw,Home and Garden,Housekeeping,1,26789
9i5y7Bw8NVs,Hobbies and Crafts,Woodworking,16,10933
GbuJ3qnmBmQ,Arts and Entertainment,Music,150,80107
abWiqpPdfuY,Hobbies and Crafts,Crafts,153,44354
-L0AngLXKgU,Food and Entertaining,Drinks,31,16429
GuNchYnwtpc,Hobbies and Crafts,Crafts,26,119470
ll3e5KIEcpo,Food and Entertaining,Parties,97,59238
d3FKOVoXGnw,Food and Entertaining,Food Preparation,8,6182
NtovHgvG27Q,Food and Entertaining,Recipes,104,97602
WErPG3DiT24,Hobbies and Crafts,Crafts,49,76659
G5VGfCOHh6w,Hobbies and Crafts,Crafts,15,44168
Uftk3_mERs8,Home and Garden,Landscaping and Outdoor Building,70,10955
mcIyfHvFGU4,Food and Entertaining,Drinks,193,26701
epo8YKLbKFk,Hobbies and Crafts,Crafts,26,119819
ZGUEZer0INk,Home and Garden,Gardening,43,25541
Wpi31b5z60I,Hobbies and Crafts,Crafts,27,39461
x1oDGUUUkh8,Food and Entertaining,Recipes,187,37719
CX-FW5Tw_08,Cars & Other Vehicles,Cars,171,98501
F5SoFLIM8T8,Food and Entertaining,Recipes,143,95600
CUj77WiXdpI,Food and Entertaining,Care and Use of Cooking Equipment,5,22261
bNJvsH6P9rE,Food and Entertaining,Drinks,74,79275
AU7pMdn4bXo,Hobbies and Crafts,Crafts,54,65553
VvKOc7kJASI,Cars & Other Vehicles,Off Road Vehicles,2,13161
zsehc2Q8wzo,Sports and Fitness,Outdoor Recreation,144,92639
cS8ozNTgwVI,Holidays and Traditions,Christmas,18,26340
NqvDCI2zY0c,Health,Women’s Health,144,26905
Kj3DVw2jmUI,Home and Garden,Landscaping and Outdoor Building,14,10952
2nhJdHIHupc,Food and Entertaining,Recipes,47,37486
rF4dUkEUQSc,Home and Garden,Gardening,56,65731
DXIsYBpoQ1Q,Food and Entertaining,Breakfast,11,102681
-nWl71osXqI,Home and Garden,Housekeeping,164,89083
viWL6_tZlxU,Home and Garden,Gardening,113,83197
uGeCiaU-qR8,Food and Entertaining,Recipes,107,15421
88Gn37wzNkk,Family Life,Parenting,31,14862
QMbHLF_zwjs,Education and Communications,Subjects,28,38101
yhxNGsEVjFw,Hobbies and Crafts,Crafts,31,89760
jXEeQQHr1VI,Cars & Other Vehicles,Cars,41,40610
k2LR3FIwD-s,Food and Entertaining,Recipes,82,73701
OqOyGZl4SLc,Home and Garden,Gardening,133,89960
mm_Acb3886k,Cars & Other Vehicles,Cars,132,95143
id3jDdBq0E4,Food and Entertaining,Recipes,90,73706
GszvW6JWJM0,Food and Entertaining,Food Preparation,121,91878
-bdUhuL9OdQ,Food and Entertaining,Recipes,167,93379
TmYBhdcd8To,Hobbies and Crafts,Crafts,30,7057
eWfZNeckk4w,Food and Entertaining,Recipes,38,94286
6__ZwNN94wo,Home and Garden,Tools,61,41320
vG4VVW3zkbA,Hobbies and Crafts,Crafts,26,104653
RfjGWDebTgE,Home and Garden,Gardening,96,67089
QIuWaw25HK4,Food and Entertaining,Herbs and Spices,189,64004
jgyEBbQN0jU,Education and Communications,Writing,5,150
jLs98rc6iGs,Home and Garden,Home Improvements and Repairs,189,55159
k7_ybK-6_N0,Home and Garden,Housekeeping,22,79007
L8IU_Uk5gxk,Food and Entertaining,Recipes,148,92355
9X4_tw_yyeI,Food and Entertaining,Recipes,2,84756
7xyLr-zsfo8,Hobbies and Crafts,Crafts,9,90309
4g41y6qDnec,Food and Entertaining,Recipes,28,64006
5rhLdMX5Im8,Home and Garden,Home Improvements and Repairs,2,35191
DvQO_8FQb2Q,Home and Garden,Tools,173,18073
-6HGLbzbn7c,Food and Entertaining,Recipes,66,94109
Nf-Sn7XoMYQ,Food and Entertaining,Recipes,14,51044
m8ap3Ke8N2g,Home and Garden,Gardening,147,40998
H4nyQ4NRSuk,Home and Garden,Housekeeping,170,26783
211M_F5zl-8,Holidays and Traditions,Christmas,198,86701
cmInKZ0Qs_U,Food and Entertaining,Recipes,137,102717
maUTVIe6BCM,Food and Entertaining,Recipes,45,64023
0xkZENmBYi4,Hobbies and Crafts,Crafts,26,90430
_iEXo05oHRE,Pets and Animals,Birds,171,15841
1IVzssM1G0E,Food and Entertaining,Recipes,112,106099
cw728MiOKg8,Food and Entertaining,Recipes,35,91896
lpT2f5zttJU,Food and Entertaining,Recipes,116,122800
eTFxproLTdM,Hobbies and Crafts,Games,29,39405
jHkXWcGnq94,Hobbies and Crafts,Crafts,56,53136
6Tqiv8y1CwU,Home and Garden,Home Improvements and Repairs,92,110270
HRlRFkNVhfU,Food and Entertaining,Recipes,167,50358
VbHXjbE3-Ls,Pets and Animals,Dogs,134,18747
lN3S4kitfgE,Hobbies and Crafts,Crafts,183,40209
2v0pgTSncSo,Cars & Other Vehicles,Cars,28,44797
yKs468rBe7w,Sports and Fitness,Team Sports,105,47355
KyESZ1LbNU4,Food and Entertaining,Breakfast,22,91551
9VybYh94wH0,Arts and Entertainment,Books,20,23146
eMeb4A0RFi4,Hobbies and Crafts,Crafts,41,19026
2dsVAsmpI1c,Home and Garden,Gardening,163,121926
kKykDud-WWc,Home and Garden,Home Improvements and Repairs,21,96332
JhUsye2ewNg,Pets and Animals,Dogs,27,92382
8FEL41QvHzU,Home and Garden,Home Improvements and Repairs,69,55181
4whud8aDND8,Holidays and Traditions,Christmas,31,5838
jn_10dtMcmU,Home and Garden,Gardening,35,43772
FYYWdMPPu2M,Pets and Animals,Cats,124,112366
0QTUgt40njw,Hobbies and Crafts,Crafts,15,7811
vsFZ7mZ34bs,Food and Entertaining,Recipes,164,122794
3F1twpIkm6g,Hobbies and Crafts,Crafts,146,40210
npd2DBzf2Ko,Home and Garden,Housekeeping,39,21854
-8ix0P8ZDkE,Food and Entertaining,Recipes,35,57808
6NPUN1cJTkY,Food and Entertaining,Drinks,34,59343
2MxWAX_HuAw,Home and Garden,Home Decorating,167,121037
AVFeEK4q7n4,Arts and Entertainment,Music,171,83584
GWu_R9GL3eE,Food and Entertaining,Barbecue,42,68251
lJLm_pxUzNg,Home and Garden,Gardening,159,36500
pEQNQerVsn0,Health,Emotional Health,3,261
097_9hZy-Oc,Hobbies and Crafts,Crafts,38,64292
nqfyJGnKcOA,Food and Entertaining,Drinks,35,50306
VNqNnUJVcVs,Hobbies and Crafts,Woodworking,100,116580
q16HaFmo8zg,Cars & Other Vehicles,Cars,164,106093
iY3h0U1Yy-c,Home and Garden,Home Improvements and Repairs,30,15753
YbgNjSR6Q-4,Home and Garden,Gardening,7,7557
rPhmJ6UsMbA,Cars & Other Vehicles,Cars,16,106092
q22Uk32mRvU,Holidays and Traditions,Halloween,132,1881
vMis2MdpzQE,Holidays and Traditions,Christmas,21,34865
z2LXZA18ynI,Food and Entertaining,Recipes,32,69029
ERISpRta-kM,Health,Emotional Health,152,285
bS3W95yVMu4,Hobbies and Crafts,Crafts,112,58292
vHwE1t69fpo,Arts and Entertainment,Books,66,23143
ydBO3dJv6dQ,Home and Garden,Gardening,36,36559
yHAmbImZQJs,Pets and Animals,Cats,106,3566
5p29f2Gx6lQ,Food and Entertaining,Recipes,61,8496
RiTpfpPkD1A,Home and Garden,Home Improvements and Repairs,159,58846
XU2NrHepI-Q,Food and Entertaining,Drinks,3,59291
X14ZydCjsho,Cars & Other Vehicles,Cars,46,64682
HrcVcL41dlc,Hobbies and Crafts,Crafts,154,46596
RshiaNKHr7M,Hobbies and Crafts,Crafts,68,58228
QF4E2mr0vZE,Food and Entertaining,Recipes,41,72870
JHnenDad0BU,Food and Entertaining,Recipes,175,92376
8BX7JlbTDNs,Food and Entertaining,Drinks,4,16362
KmouO-iVIjA,Home and Garden,Disaster Preparedness,155,101702
7-regdkBQWg,Home and Garden,Gardening,119,36514
GtwYT8i5ino,Hobbies and Crafts,Photography,25,2857
NknIYW06EMU,Home and Garden,Landscaping and Outdoor Building,93,121079
N7Z8x4yG_U0,Home and Garden,Home Improvements and Repairs,40,89242
81X-sFRUAd0,Cars & Other Vehicles,Cars,177,101941
lauGSBdnikc,Education and Communications,Speaking,156,106
Samww2vB4qk,Cars & Other Vehicles,Motorcycles,41,15930
YiW3LZfzEpo,Food and Entertaining,Recipes,161,41970
FHTpVq9i87c,Cars & Other Vehicles,Cars,66,105786
QCOo5dKUmMA,Holidays and Traditions,Halloween,40,73757
kYTnaZBwCig,Hobbies and Crafts,Crafts,39,44195
FxUNQ4HveQQ,Home and Garden,Landscaping and Outdoor Building,150,10946
ZptLjTvseS4,Food and Entertaining,Recipes,25,100937
mJSnj47eOPM,,,172,48102
XFBaw_s6xeY,Hobbies and Crafts,Crafts,103,113076
y8Gb5i3ulag,Home and Garden,Housekeeping,167,52034
N7GObLN6o7U,Home and Garden,Home Improvements and Repairs,110,74691
EpP7g0w2nHw,Food and Entertaining,Recipes,20,38190
DoDyJ39W7W4,Pets and Animals,Horses,21,31420
8l_ldNvOpxM,Home and Garden,Housekeeping,9,12637
EQd6a8csQ14,Hobbies and Crafts,Crafts,154,46797
iKyu6DeukdQ,Food and Entertaining,Recipes,2,51654
9CEIs8jjVU0,Food and Entertaining,Recipes,38,114682
-LAEWid4cjc,Hobbies and Crafts,Woodworking,90,57698
UcAyKOoAHPQ,Home and Garden,Home Improvements and Repairs,138,17597
OWq_uTnKrGc,Home and Garden,Housekeeping,34,64329
U1FSgeNG1eQ,Food and Entertaining,Drinks,96,33972
r-BTo056M54,Food and Entertaining,Recipes,79,114866
FAHOrWiTrB4,Hobbies and Crafts,Toys,134,105883
O53I1qxTqR0,Hobbies and Crafts,Crafts,119,52190
3zPXZ4cu66Q,Hobbies and Crafts,Crafts,147,44365
3kT-EpmmTkU,Food and Entertaining,Recipes,6,103899
0jkP-napJQo,Food and Entertaining,Food Preparation,162,91191
X9tw26hf3ns,Food and Entertaining,Herbs and Spices,74,111697
0-7ACoSrZdo,Food and Entertaining,Recipes,60,102719
VebUPRFn8Dw,Food and Entertaining,Recipes,18,15291
No7G8tX5Tjc,Home and Garden,Housekeeping,58,79520
DW635xGzh9A,Food and Entertaining,Recipes,17,93383
RszZZemAnes,Food and Entertaining,Recipes,115,50913
gw4Lzmzm_qM,Food and Entertaining,Recipes,78,85796
V0oA_kX8jjg,Food and Entertaining,Recipes,156,67119
MbgFfaWdOIk,Food and Entertaining,Recipes,33,50369
p7RnCCKWT90,Food and Entertaining,Recipes,64,81784
2aYfz3Su-N4,Food and Entertaining,Care and Use of Cooking Equipment,94,59319
KrkgCAhimmQ,Food and Entertaining,Recipes,103,63973
9ec7pJ8WKcY,Food and Entertaining,Recipes,17,77193
O2r-HLcX9oY,Food and Entertaining,Breakfast,12,64949
LH1cbdFY5Us,Food and Entertaining,Recipes,145,15598
R9p_tNkbGjE,Food and Entertaining,Recipes,166,118418
oyBGGw2DuTI,Food and Entertaining,Recipes,34,33698
WfP_WCqea2Y,Home and Garden,Housekeeping,5,17263
91Eg7nzBPqw,Personal Care and Style,Grooming,174,60542
JzFpTY1vrO0,Home and Garden,Home Improvements and Repairs,174,13073
EjYQHQkdbsQ,Food and Entertaining,Recipes,133,10860
laVaN3gJsJY,Holidays and Traditions,Halloween,46,87427
6CRlYpiAxoI,Food and Entertaining,Recipes,127,96088
eTIu1c71TM4,Personal Care and Style,Grooming,54,72247
kHhnSpYDZUo,Food and Entertaining,Recipes,66,57897
7k1ORH_gq4c,Food and Entertaining,Recipes,80,32069
8Wo-Oc9qvPY,Home and Garden,Housekeeping,66,31986
cdPaRvU6vmw,Food and Entertaining,Recipes,34,64021
OzPVN-2WjBM,Hobbies and Crafts,Crafts,153,27734
wdyBGf3K45Q,Home and Garden,Housekeeping,99,5630
qiXKMVq-1tU,Food and Entertaining,Recipes,44,115831
lYIGI5bBeqg,Home and Garden,Housekeeping,151,90284
v6r_q8rhW6w,Food and Entertaining,Recipes,48,96770
3U3gPAdhPM4,Food and Entertaining,Recipes,52,37719
WEWVrUBaIWY,Food and Entertaining,Recipes,33,95430
QHEx9yXDzAE,Holidays and Traditions,Christmas,20,106068
QWReJY4teAY,Hobbies and Crafts,Crafts,170,36430
DNhfR3bcmUA,Cars & Other Vehicles,Cars,62,11159
EPVrvt9hiJg,Food and Entertaining,Recipes,25,14152
fLxJ5_kZMPo,Food and Entertaining,Recipes,4,16319
GdLXqc51Xs8,Cars & Other Vehicles,Off Road Vehicles,40,13168
jA4r2_4KHDg,Hobbies and Crafts,Crafts,127,119462
XDVUwWAqgS0,Cars & Other Vehicles,Cars,22,95078
CU2SU-LdUv4,Home and Garden,Tools,143,77466
fGXJK3mOVCM,Hobbies and Crafts,Crafts,9,46877
ZZ0ooI93yTI,Food and Entertaining,Recipes,16,98126
oYjwG4sFyhM,Cars & Other Vehicles,Driving Techniques,97,5576
B1GjTlE5xDI,Hobbies and Crafts,Tricks and Pranks,11,33390
XZXNHvQXlzY,Food and Entertaining,Recipes,5,12095
_oTW2rEwu5I,Food and Entertaining,Recipes,4,101061
6zZfuj6_jkM,Food and Entertaining,Recipes,41,99255
HHbwNpG-6nA,Hobbies and Crafts,Crafts,184,48390
Y55D097vwgc,Food and Entertaining,Recipes,114,52685
tr_WjhQG2i4,Pets and Animals,Reptiles,61,105711
bqNqCjPB6O8,Cars & Other Vehicles,Bicycles,30,29723
KC697HAbtOM,Home and Garden,Gardening,27,60194
lSYjE6mhor0,Food and Entertaining,Recipes,18,101086
Wep6tZuLh0Y,Pets and Animals,Dogs,41,112549
LY8ei-BF4i0,Food and Entertaining,Recipes,19,61043
gc1_bvBnRzI,Home and Garden,Landscaping and Outdoor Building,39,36974
gevpzxRxec4,Food and Entertaining,Recipes,14,58322
-rsFqEiuXL8,Cars & Other Vehicles,Cars,170,11164
jj_Q3YvjZWw,Food and Entertaining,Cooking for Children,74,16850
IennfYC5o28,Food and Entertaining,Food Preparation,75,91902
w9HaXIDRR0k,Computers and Electronics,Phones and Gadgets,11,4560
ylSZcYFsjgY,Food and Entertaining,Recipes,7,73765
daMi8AdSRY0,Food and Entertaining,Recipes,2,95629
IPr2MSlNvCQ,Home and Garden,Home Improvements and Repairs,74,3702
qMpTxKR18Zg,Food and Entertaining,Drinks,167,88528
_s0K25Y7VdQ,Home and Garden,Housekeeping,152,112098
c8KtbBUrDuM,Cars & Other Vehicles,Bicycles,143,29732
joHvhdRvnkY,Food and Entertaining,Drinks,21,69378
aGGp5__X5d8,Home and Garden,Home Improvements and Repairs,101,114104
1L2oJOycn6s,Pets and Animals,Birds,88,72176
XhYH2CT0u1M,Home and Garden,Gardening,27,73902
dWr1yUxKa0w,Home and Garden,Gardening,102,24208
7YX0TYEzGuE,Food and Entertaining,Recipes,117,32211
R9JVYdpkHDk,Home and Garden,Home Improvements and Repairs,137,13288
2l0G33q_2BA,Food and Entertaining,Recipes,144,84756
3ACslM64Wxc,Food and Entertaining,Breakfast,113,64903
kBQoAhMEj1E,Food and Entertaining,Recipes,83,15295
regZAZJ9MKg,Hobbies and Crafts,Tricks and Pranks,106,4207
rrUsRPzjk6U,Hobbies and Crafts,Games,105,110404
Xc4bdo_E7_Q,Hobbies and Crafts,Crafts,81,85105
HVqeDG7DbKA,Cars & Other Vehicles,Cars,183,97196
IookYAga9nU,Food and Entertaining,Recipes,160,42837
vbfU8_fS7zU,Hobbies and Crafts,Games,82,86588
Lbs_eJwTmY0,Hobbies and Crafts,Crafts,87,113031
t5gQiq-HmIc,Food and Entertaining,Recipes,91,94240
SR6cag4qKxk,Home and Garden,Gardening,134,90063
EpaauiGDgmM,Food and Entertaining,Recipes,31,96120
zCEROuZsIWA,Hobbies and Crafts,Drawing,56,108318
8hAhKmwbqQ0,Hobbies and Crafts,Crafts,137,7050
S5d1aqbTX3A,Home and Garden,Gardening,107,47198
D8HrejUQb8A,Hobbies and Crafts,Crafts,174,46823
V9-eJOGMkC0,Food and Entertaining,Recipes,8,71733
oNVD0WrK_6E,Food and Entertaining,Recipes,19,34139
Bplw92OGbkU,Hobbies and Crafts,Crafts,13,63126
6-GYH_l3kjw,Food and Entertaining,Recipes,41,104702
xOFXl6d3ULU,Food and Entertaining,Recipes,26,80611
5TPwZVjuofk,Home and Garden,Home Improvements and Repairs,44,102490
nPwZlXPBP3w,Personal Care and Style,Grooming,44,60540
oGgi-UDnEXs,Home and Garden,Home Improvements and Repairs,75,46658
OX6xT-cyT7s,Food and Entertaining,Recipes,7,96137
g15xQecyKzQ,Hobbies and Crafts,Amateur Radio,197,51317
vc99ajltH_8,Hobbies and Crafts,Crafts,7,91474
fZUa7ycEBQE,Home and Garden,Home Improvements and Repairs,103,73448
7mDEPPnpN8g,Hobbies and Crafts,Crafts,84,49568
JZ2fRE_nkak,Food and Entertaining,Recipes,44,23705
brD5h1tvv4U,Food and Entertaining,Recipes,16,71755
ET3mTr74VMk,Food and Entertaining,Recipes,45,93434
qc6zq9KMJHc,Hobbies and Crafts,Woodworking,53,57696
iBPItXl0QDM,Food and Entertaining,Recipes,104,15581
puCDor3hT_c,Food and Entertaining,Recipes,61,58348
V91x49driOg,Food and Entertaining,Recipes,69,50926
7U34qzOg3Tk,Food and Entertaining,Drinks,13,48920
-3q1QUUKZ0c,Sports and Fitness,Outdoor Recreation,162,110269
NpYAMOdlymU,Health,Emotional Health,122,37953
b98IUj2N5e0,Cars & Other Vehicles,Cars,107,95123
qmT14bJtmS0,Hobbies and Crafts,Crafts,110,20634
n4Vsc7kFkbA,Hobbies and Crafts,Crafts,19,86071
Q5xuwwvYI9M,Food and Entertaining,Recipes,48,43163
At8y0Ql5dZY,Home and Garden,Home Improvements and Repairs,38,59695
jYXNlkhgQ9g,Cars & Other Vehicles,Driving Techniques,94,5549
J14GUHlAw-o,Hobbies and Crafts,Crafts,116,36399
-nbU1TXT3Bg,Education and Communications,Subjects,117,308
Yhesv687Xjw,Food and Entertaining,Recipes,93,1360
YSSltan_B4w,Home and Garden,Home Improvements and Repairs,87,47386
CrTyrnfVRAM,Hobbies and Crafts,Woodworking,24,81325
ttw1-lCtNCY,Food and Entertaining,Recipes,114,90591
Z7i-I25Kqv8,Hobbies and Crafts,Crafts,134,12891
_LWwcl01uUE,Hobbies and Crafts,Crafts,25,64
TC0NnFnvzkc,Hobbies and Crafts,,6,47415
Tsfmnm8gTz8,Hobbies and Crafts,Crafts,67,111756
90yEZNxFSJE,Hobbies and Crafts,Crafts,14,121074
wESUZcTZJpg,Hobbies and Crafts,Crafts,2,92755
2ig44t1bOB4,Hobbies and Crafts,,124,47428
G2M7fHnq8zE,Hobbies and Crafts,Crafts,23,120027
FvvsBthdlsk,Pets and Animals,Dogs,14,62402
qqTutoNdVvw,Food and Entertaining,Recipes,77,3925
IhwYDj920d8,Hobbies and Crafts,Crafts,152,39923
RgWedWg_nCw,Home and Garden,Swimming Pools Spas and Hot Tubs,133,13141
2OLnbcFfqqk,Hobbies and Crafts,Crafts,13,35603
KFPeXUT9XEo,Food and Entertaining,Food Preparation,79,14489
tv4r0O0EAmk,Food and Entertaining,Recipes,126,114866
IspoiH2nlhA,Cars & Other Vehicles,Cars,172,11139
ri0i3HNO3Ao,Home and Garden,Housekeeping,36,12635
gpbLTlUuFps,Home and Garden,Home Improvements and Repairs,44,28438
AHsS2h4QscQ,Food and Entertaining,Recipes,93,120555
epyV1uK-WWg,Hobbies and Crafts,Crafts,129,95680
l433bZyIXx4,Food and Entertaining,Recipes,166,64044
2QXCJ1bwNkc,Holidays and Traditions,Christmas,131,120082
PXhPeWbr0rc,Home and Garden,Home Improvements and Repairs,122,101169
DtgL7CfEetY,Food and Entertaining,Recipes,4,16119
AiJTKUn-kTA,Food and Entertaining,Recipes,49,106661
ucgs7Kd0NNI,Pets and Animals,Small and Furry,119,116591
pQGNjldjgqo,Home and Garden,Housekeeping,7,17883
ubqKj7uVP78,Hobbies and Crafts,Crafts,154,87629
4ApEjNi9H5E,Sports and Fitness,Outdoor Recreation,173,92633
e9fyviUUc5c,Food and Entertaining,Recipes,97,22657
-9A45l7hy54,Food and Entertaining,Barbecue,31,113800
D0kM1JAhru0,Home and Garden,Home Improvements and Repairs,86,55150
Piqeam4slCo,Food and Entertaining,Recipes,130,28070
t12kxUM0abg,Home and Garden,Home Improvements and Repairs,29,47298
N7hckWV84pM,Holidays and Traditions,Christmas,17,120060
iZLl1KD85ZM,Food and Entertaining,Recipes,121,84744
B35_ivqGg5Q,Home and Garden,Home Improvements and Repairs,25,72137
x4vOtcaY42U,Food and Entertaining,Recipes,179,83995
fzDMzbGpORc,Home and Garden,Housekeeping,138,18271
2G533MIE59o,Hobbies and Crafts,Crafts,130,33723
6gWNJdcxm9A,Hobbies and Crafts,Crafts,161,27770
lZU2xtiow0A,Food and Entertaining,Recipes,56,92426
cSQfZ9Xjw9M,Hobbies and Crafts,Crafts,152,90418
yGD4F7pxULo,Hobbies and Crafts,Crafts,78,49540
g2qcNWhcpqM,Home and Garden,Landscaping and Outdoor Building,76,22731
uQTiRzlwwtY,Cars & Other Vehicles,Cars,17,84846
szunU6F5OVA,Sports and Fitness,Outdoor Recreation,134,60399
ZLZapvF81WM,Food and Entertaining,Recipes,27,69072
V5Ln5lTZsbQ,Home and Garden,Home Improvements and Repairs,26,93003
VrXy_TyTkUQ,Home and Garden,Housekeeping,32,121091
RFQ_qHMP_JE,Food and Entertaining,Recipes,136,24335
5IjHKDH97Fk,Hobbies and Crafts,Crafts,87,111056
lbOKmQOod44,Food and Entertaining,Recipes,31,30747
hRup-P2e0_U,Hobbies and Crafts,Games,24,3767
6LDmKbSNG-w,Food and Entertaining,Recipes,78,84738
jrv9lyF6jE0,Home and Garden,Gardening,100,88882
QTu1q0m4TcE,Cars & Other Vehicles,Cars,163,106093
tVIc-62JDc0,Hobbies and Crafts,Crafts,111,85358
pQGeQ2hXuk4,Food and Entertaining,Recipes,151,116438
md9j5_1bG1M,Hobbies and Crafts,Crafts,124,21623
G6luLccSn2c,Home and Garden,Home Improvements and Repairs,48,83926
jHsV2zDfntY,Food and Entertaining,Recipes,104,8526
tuWr4Rahd5Y,Food and Entertaining,Drinks,8,25927
juTijc8yd9s,Home and Garden,Home Improvements and Repairs,7,90933
RSUptkbii_8,Sports and Fitness,Outdoor Recreation,63,40431
lCYg_gz4fDo,Hobbies and Crafts,Crafts,98,111054
vDwpxY04e_U,,,115,72250
dObqZ_trrHs,Food and Entertaining,Recipes,60,109762
ktBWzmJ0GyQ,Food and Entertaining,Recipes,73,57873
SnrnduMKR1Q,Home and Garden,Gardening,63,36931
unij65b9tj8,Home and Garden,Home Improvements and Repairs,30,83928
ct1cH8w9v3c,Food and Entertaining,Recipes,74,86877
aA010b_TC4M,Food and Entertaining,Recipes,131,71748
2mY_I_mpEHI,Food and Entertaining,Recipes,71,105519
95q0LxUbdlA,Home and Garden,Gardening,165,73970
5YrvNs7O668,Food and Entertaining,Parties,20,7771
2arudUeEyEM,Holidays and Traditions,Halloween,174,38138
vfGjFAE_UPk,Food and Entertaining,Recipes,37,68307
lHw0UyGZdIo,Food and Entertaining,Recipes,167,41775
Nry1stbnCuA,Home and Garden,Landscaping and Outdoor Building,126,93229
WK93wLHJ91c,Hobbies and Crafts,Crafts,56,111056
H5Xb1iDpSkw,Food and Entertaining,Recipes,7,54458
WOdwYbrFDhA,Food and Entertaining,Recipes,152,99822
9pKOfguCofo,Hobbies and Crafts,Crafts,43,53125
BK9mdMEgJXo,Hobbies and Crafts,Crafts,171,91037
eXhClwcMV_I,Pets and Animals,Dogs,39,52250
l4Akr61m134,Hobbies and Crafts,Crafts,146,12887
bGBm6BEfFzc,Hobbies and Crafts,Crafts,95,100283
7pLs1lA1awU,Food and Entertaining,Recipes,82,32247
K5wkisHkNWk,Home and Garden,Housekeeping,127,12447
Fs5eYIWtbYE,Hobbies and Crafts,Crafts,68,40203
Ulukq-q-zCc,Food and Entertaining,Recipes,98,94896
cDtNLzEfqT8,Food and Entertaining,Recipes,35,20106
WE896a5feTU,Hobbies and Crafts,Crafts,54,49544
UURRoRFB_W8,Food and Entertaining,Herbs and Spices,45,111662
ktQ2G4285Qo,Food and Entertaining,Recipes,146,41969
EtGt8GGfjPQ,Hobbies and Crafts,Crafts,43,89755
WVo083ulsjQ,Food and Entertaining,Recipes,35,79977
4VKxp53xSrQ,Home and Garden,Housekeeping,125,7882
dmFkCpuTDBo,Hobbies and Crafts,Crafts,146,17289
hvzbM-hUp5Y,Food and Entertaining,Recipes,33,8445
